SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
smo	chy	Samoan	Cheyenne	114	61	0	 -0.00003254	 -0.00016592
smo	cor	Samoan	Cornish	114	65	0	 -0.00003359	 -0.00022532
smo	cos	Samoan	Corsican	114	66	0	 -0.00003385	 -0.00024171
smo	cre	Samoan	Cree	114	23	0	 -0.00001998	 -0.00010188
smo	crh	Samoan	Crimean Tatar	114	139	0	 -0.00004912	 -0.00027786
smo	csb	Samoan	Kashubian	114	89	0	 -0.00003930	 -0.00034038
smo	cym	Samoan	Welsh	114	496	0	 -0.00009279	 -0.00199021
smo	dan	Samoan	Danish	114	8164	0	 -0.00037703	 -0.04176076
smo	deu	Samoan	German	114	103768	0	 -0.00137007	 -0.64874613
smo	div	Samoan	Dhivehi	114	168	1	  0.00717231	  0.05122187
smo	dsb	Samoan	Lower Sorbian	114	174	1	  0.00704568	  0.03592695
smo	dzo	Samoan	Dzongkha	114	108	1	  0.00896939	  0.04573696
smo	ell	Samoan	Modern Greek (1453-)	114	3789	0	 -0.00025664	 -0.01994194
smo	eml	Samoan	Emiliano-Romagnolo	114	110	0	 -0.00004370	 -0.00036559
smo	eng	Samoan	English	114	273987	10	 -0.00041416	 -0.52210948
smo	epo	Samoan	Esperanto	114	2310	0	 -0.00020033	 -0.00846129
smo	est	Samoan	Estonian	114	1956	1	  0.00193422	  0.10599492
smo	eus	Samoan	Basque	114	1093	1	  0.00269584	  0.09523650
smo	ewe	Samoan	Ewe	114	128	1	  0.00823158	  0.04197442
smo	ext	Samoan	Extremaduran	114	139	1	  0.00789529	  0.04466389
smo	fao	Samoan	Faroese	114	288	1	  0.00544861	  0.06212465
smo	fas	Samoan	Persian	114	4738	0	 -0.00028704	 -0.03396257
smo	fij	Samoan	Fijian	114	104	1	  0.00914188	  0.04661659
smo	fil	Samoan	Filipino (macrolanguage)	114	713	0	 -0.00011126	 -0.00316458
smo	fin	Samoan	Finnish	114	11484	1	  0.00042850	  0.06181227
smo	fra	Samoan	French	114	69366	1	 -0.00075189	 -0.28412375
smo	frp	Samoan	Arpitan	114	150	1	  0.00759656	  0.03873612
smo	fry	Samoan	Western Frisian	114	357	1	  0.00487867	  0.06490726
smo	ful	Samoan	Fulah	114	101	1	  0.00927790	  0.04731022
smo	fur	Samoan	Friulian	114	98	0	 -0.00004124	 -0.00032995
smo	gla	Samoan	Scottish Gaelic	114	270	1	  0.00563185	  0.06039578
smo	gle	Samoan	Irish	114	523	1	  0.00400063	  0.08286289
smo	glg	Samoan	Galician	114	1541	1	  0.00222304	  0.08706862
smo	glk	Samoan	Gilaki	114	184	1	  0.00684849	  0.06351176
smo	glv	Samoan	Manx	114	119	1	  0.00854061	  0.04355032
smo	got	Samoan	Gothic	114	134	1	  0.00804303	  0.04101291
smo	grn	Samoan	Guarani	114	155	1	  0.00747136	  0.05230100
smo	guj	Samoan	Gujarati	114	319	1	  0.00516990	  0.08879717
smo	hat	Samoan	Haitian	114	190	1	  0.00673768	  0.05347991
smo	hau	Samoan	Hausa	114	157	1	  0.00742296	  0.03785086
smo	haw	Samoan	Hawaiian	114	120	1	  0.00850457	  0.04336654
smo	hbs	Samoan	Serbo-Croatian	114	7389	1	  0.00073253	  0.07647476
smo	heb	Samoan	Hebrew	114	6538	0	 -0.00033730	 -0.04648849
smo	hif	Samoan	Fiji Hindi	114	68	0	 -0.00003436	 -0.00035868
smo	hin	Samoan	Hindi	114	1178	0	 -0.00014302	 -0.00540662
smo	hsb	Samoan	Upper Sorbian	114	234	1	  0.00605934	  0.04327311
smo	hun	Samoan	Hungarian	114	9488	1	  0.00055677	  0.07476224
smo	hye	Samoan	Armenian	114	575	1	  0.00380645	  0.09599560
smo	ibo	Samoan	Igbo	114	55	0	 -0.00003090	 -0.00015755
smo	ido	Samoan	Ido	114	235	0	 -0.00006387	 -0.00054942
smo	iii	Samoan	Sichuan Yi	114	2	0	 -0.00000589	 -0.00003004
smo	iku	Samoan	Inuktitut	114	18	0	 -0.00001768	 -0.00009013
smo	ile	Samoan	Interlingue	114	26	0	 -0.00002124	 -0.00010832
smo	ilo	Samoan	Iloko	114	84	0	 -0.00003818	 -0.00022911
smo	ina	Samoan	Interlingua (International Auxiliary Language Association)	114	200	0	 -0.00005892	 -0.00069216
smo	ipk	Samoan	Inupiaq	114	56	0	 -0.00003118	 -0.00015897
smo	isl	Samoan	Icelandic	114	956	0	 -0.00012884	 -0.00444634
smo	ita	Samoan	Italian	114	33146	0	 -0.00076345	 -0.20624269
smo	jav	Samoan	Javanese	114	339	1	  0.00501057	  0.07599006
smo	jbo	Samoan	Lojban	114	169	1	  0.00715074	  0.05254835
smo	jpn	Samoan	Japanese	114	28951	1	 -0.00015932	 -0.05109449
smo	kaa	Samoan	Kara-Kalpak	114	104	1	  0.00914188	  0.04661659
smo	kab	Samoan	Kabyle	114	168	1	  0.00717231	  0.04969252
smo	kal	Samoan	Kalaallisut	114	55	0	 -0.00003090	 -0.00016923
smo	kan	Samoan	Kannada	114	354	0	 -0.00007839	 -0.00180981
smo	kas	Samoan	Kashmiri	114	10	0	 -0.00001317	 -0.00006718
smo	kat	Samoan	Georgian	114	700	0	 -0.00011024	 -0.00375631
smo	kau	Samoan	Kanuri	114	9	0	 -0.00001250	 -0.00006373
smo	kaz	Samoan	Kazakh	114	349	0	 -0.00007784	 -0.00188099
smo	khm	Samoan	Central Khmer	114	96	0	 -0.00004082	 -0.00069155
smo	kik	Samoan	Kikuyu	114	3	0	 -0.00000722	 -0.00003679
smo	kin	Samoan	Kinyarwanda	114	19	0	 -0.00001816	 -0.00009260
smo	kir	Samoan	Kirghiz	114	116	0	 -0.00004487	 -0.00059190
smo	kom	Samoan	Komi	114	22	0	 -0.00001954	 -0.00009964
smo	kon	Samoan	Kongo	114	14	0	 -0.00001559	 -0.00007949
smo	kor	Samoan	Korean	114	5941	0	 -0.00032149	 -0.04124889
smo	ksh	Samoan	KÌ¦lsch	114	117	0	 -0.00004507	 -0.00043459
smo	kur	Samoan	Kurdish	114	373	0	 -0.00008047	 -0.00144170
smo	lao	Samoan	Lao	114	59	0	 -0.00003200	 -0.00027154
smo	lat	Samoan	Latin	114	1932	0	 -0.00018319	 -0.00678797
smo	lav	Samoan	Latvian	114	1069	0	 -0.00013624	 -0.00541558
smo	lbe	Samoan	Lak	114	30	0	 -0.00002282	 -0.00011636
smo	lij	Samoan	Ligurian	114	112	0	 -0.00004409	 -0.00030548
smo	lim	Samoan	Limburgan	114	194	0	 -0.00005803	 -0.00073632
smo	lin	Samoan	Lingala	114	19	0	 -0.00001816	 -0.00009260
smo	lit	Samoan	Lithuanian	114	1979	0	 -0.00018541	 -0.01109662
smo	lmo	Samoan	Lombard	114	231	0	 -0.00006332	 -0.00076251
smo	ltz	Samoan	Luxembourgish	114	551	0	 -0.00009780	 -0.00231241
smo	lug	Samoan	Ganda	114	3	0	 -0.00000722	 -0.00003679
smo	mah	Samoan	Marshallese	114	3	0	 -0.00000722	 -0.00003679
smo	mal	Samoan	Malayalam	114	965	0	 -0.00012944	 -0.00490011
smo	mar	Samoan	Marathi	114	465	1	  0.00425396	  0.10523802
smo	mdf	Samoan	Moksha	114	124	1	  0.00836479	  0.04265370
smo	mkd	Samoan	Macedonian	114	943	0	 -0.00012796	 -0.00500844
smo	mlg	Samoan	Malagasy	114	163	1	  0.00728311	  0.05450326
smo	mlt	Samoan	Maltese	114	132	0	 -0.00004787	 -0.00055203
smo	mol	Samoan	Moldavian	114	43	0	 -0.00002732	 -0.00017705
smo	mon	Samoan	Mongolian	114	307	2	  0.01061863	  0.20944396
smo	mri	Samoan	Maori	114	201	1	  0.00654750	  0.04583352
smo	msa	Samoan	Malay (macrolanguage)	114	5532	0	 -0.00031020	 -0.03253892
smo	mus	Samoan	Creek	114	4	0	 -0.00000833	 -0.00004249
smo	mya	Samoan	Burmese	114	90	0	 -0.00003952	 -0.00049995
smo	myv	Samoan	Erzya	114	32	0	 -0.00002357	 -0.00012017
smo	mzn	Samoan	Mazanderani	114	51	0	 -0.00002975	 -0.00016831
smo	nap	Samoan	Neapolitan	114	157	0	 -0.00005220	 -0.00053237
smo	nau	Samoan	Nauru	114	39	0	 -0.00002602	 -0.00013267
smo	nav	Samoan	Navajo	114	48	0	 -0.00002886	 -0.00014718
smo	ndo	Samoan	Ndonga	114	5	0	 -0.00000932	 -0.00004750
smo	nds	Samoan	Low German	114	340	0	 -0.00007683	 -0.00106729
smo	nep	Samoan	Nepali macrolanguage	114	275	1	  0.00557916	  0.08027141
smo	new	Samoan	Newari	114	171	1	  0.00710817	  0.03957760
smo	nld	Samoan	Dutch	114	26888	0	 -0.00068676	 -0.14880583
smo	nor	Samoan	Norwegian	114	13866	1	  0.00030564	  0.04612492
smo	nov	Samoan	Novial	114	118	1	  0.00857710	  0.04373643
smo	nrm	Samoan	Narom	114	27	0	 -0.00002165	 -0.00011038
smo	nya	Samoan	Nyanja	114	7	0	 -0.00001102	 -0.00005620
smo	oci	Samoan	Occitan (post 1500)	114	345	0	 -0.00007739	 -0.00102375
smo	ori	Samoan	Oriya (macrolanguage)	114	141	0	 -0.00004947	 -0.00037350
smo	orm	Samoan	Oromo	114	57	0	 -0.00003145	 -0.00016039
smo	oss	Samoan	Ossetian	114	77	0	 -0.00003656	 -0.00023973
smo	pag	Samoan	Pangasinan	114	16	0	 -0.00001666	 -0.00008497
smo	pam	Samoan	Pampanga	114	19	0	 -0.00001816	 -0.00009436
smo	pan	Samoan	Panjabi	114	105	0	 -0.00004269	 -0.00034944
smo	pap	Samoan	Papiamento	114	52	0	 -0.00003004	 -0.00020814
smo	pdc	Samoan	Pennsylvania German	114	48	0	 -0.00002886	 -0.00016831
smo	pih	Samoan	Pitcairn-Norfolk	114	77	0	 -0.00003656	 -0.00018641
smo	pli	Samoan	Pali	114	49	0	 -0.00002916	 -0.00014871
smo	pms	Samoan	Piemontese	114	238	1	  0.00600713	  0.05373033
smo	pnt	Samoan	Pontic	114	114	1	  0.00872784	  0.04450510
smo	pol	Samoan	Polish	114	21517	1	  0.00002750	  0.00596301
smo	por	Samoan	Portuguese	114	22072	1	  0.00001153	  0.00283455
smo	pus	Samoan	Pushto	114	46	0	 -0.00002826	 -0.00023472
smo	que	Samoan	Quechua	114	143	0	 -0.00004982	 -0.00042275
smo	roh	Samoan	Romansh	114	98	0	 -0.00004124	 -0.00039774
smo	rom	Samoan	Romany	114	76	0	 -0.00003632	 -0.00018520
smo	ron	Samoan	Romanian	114	6192	0	 -0.00032823	 -0.03466672
smo	run	Samoan	Rundi	114	7	0	 -0.00001102	 -0.00005620
smo	rup	Samoan	Macedo-Romanian	114	85	0	 -0.00003841	 -0.00024595
smo	rus	Samoan	Russian	114	35178	2	  0.00021885	  0.06263866
smo	sag	Samoan	Sango	114	51	0	 -0.00002975	 -0.00015171
smo	sah	Samoan	Yakut	114	48	0	 -0.00002886	 -0.00021792
smo	san	Samoan	Sanskrit	114	165	0	 -0.00005352	 -0.00063773
smo	scn	Samoan	Sicilian	114	268	0	 -0.00006821	 -0.00103441
smo	sco	Samoan	Scots	114	362	0	 -0.00007927	 -0.00119173
smo	sgs	Samoan	Samogitian	114	139	1	  0.00789529	  0.04177925
smo	sin	Samoan	Sinhala	114	265	0	 -0.00006782	 -0.00182747
smo	slk	Samoan	Slovak	114	3485	1	  0.00134152	  0.09023195
smo	slv	Samoan	Slovenian	114	2993	1	  0.00148494	  0.11066578
smo	sme	Samoan	Northern Sami	114	111	0	 -0.00004389	 -0.00033429
smo	sna	Samoan	Shona	114	154	1	  0.00749592	  0.03822289
smo	snd	Samoan	Sindhi	114	123	0	 -0.00004621	 -0.00032998
smo	som	Samoan	Somali	114	229	1	  0.00612650	  0.06655206
smo	sot	Samoan	Southern Sotho	114	158	1	  0.00739910	  0.03772920
smo	spa	Samoan	Spanish	114	58791	1	 -0.00063117	 -0.24074307
smo	sqi	Samoan	Albanian	114	1806	1	  0.00202760	  0.09054098
smo	srd	Samoan	Sardinian	114	133	0	 -0.00004805	 -0.00042435
smo	srn	Samoan	Sranan Tongo	114	116	1	  0.00865150	  0.04411581
smo	ssw	Samoan	Swati	114	149	1	  0.00762235	  0.03886763
smo	stq	Samoan	Saterfriesisch	114	157	1	  0.00742296	  0.03785086
smo	sun	Samoan	Sundanese	114	245	1	  0.00591883	  0.06877182
smo	swa	Samoan	Swahili (macrolanguage)	114	370	1	  0.00478939	  0.07450634
smo	swe	Samoan	Swedish	114	20863	1	  0.00004687	  0.00818436
smo	szl	Samoan	Silesian	114	241	1	  0.00596882	  0.04922101
smo	tah	Samoan	Tahitian	114	164	1	  0.00726055	  0.03702265
smo	tam	Samoan	Tamil	114	897	1	  0.00300299	  0.10773201
smo	tat	Samoan	Tatar	114	142	0	 -0.00004965	 -0.00049647
smo	tel	Samoan	Telugu	114	628	1	  0.00363351	  0.11952058
smo	tet	Samoan	Tetum	114	121	1	  0.00846898	  0.04318503
smo	tgk	Samoan	Tajik	114	201	1	  0.00654750	  0.07172586
smo	tha	Samoan	Thai	114	2725	0	 -0.00021760	 -0.01840329
smo	tir	Samoan	Tigrinya	114	51	0	 -0.00002975	 -0.00015171
smo	ton	Samoan	Tonga (Tonga Islands)	114	57	1	  0.01237434	  0.06310184
smo	tpi	Samoan	Tok Pisin	114	100	0	 -0.00004166	 -0.00025342
smo	tsn	Samoan	Tswana	114	103	0	 -0.00004228	 -0.00021560
smo	tso	Samoan	Tsonga	114	106	1	  0.00905442	  0.04617057
smo	tuk	Samoan	Turkmen	114	157	0	 -0.00005220	 -0.00040772
smo	tum	Samoan	Tumbuka	114	148	1	  0.00764840	  0.03900046
smo	tur	Samoan	Turkish	114	10189	1	  0.00050835	  0.07862923
smo	udm	Samoan	Udmurt	114	174	1	  0.00704568	  0.04047536
smo	uig	Samoan	Uighur	114	187	1	  0.00679242	  0.04606951
smo	ukr	Samoan	Ukrainian	114	7076	0	 -0.00035094	 -0.03513948
smo	urd	Samoan	Urdu	114	428	1	  0.00444144	  0.09369319
smo	uzb	Samoan	Uzbek	114	314	1	  0.00521207	  0.06775785
smo	vec	Samoan	Venetian	114	382	1	  0.00471102	  0.05940437
smo	ven	Samoan	Venda	114	149	1	  0.00762235	  0.03886763
smo	vie	Samoan	Vietnamese	114	3098	0	 -0.00023203	 -0.02106478
smo	vls	Samoan	Vlaams	114	247	0	 -0.00006548	 -0.00089542
smo	vol	Samoan	VolapÌ_k	114	135	0	 -0.00004841	 -0.00033187
smo	war	Samoan	Waray (Philippines)	114	114	0	 -0.00004448	 -0.00026317
smo	wln	Samoan	Walloon	114	80	0	 -0.00003726	 -0.00025817
smo	wol	Samoan	Wolof	114	66	0	 -0.00003385	 -0.00017258
smo	xal	Samoan	Kalmyk	114	114	0	 -0.00004448	 -0.00022682
smo	xho	Samoan	Xhosa	114	58	0	 -0.00003173	 -0.00016179
smo	yid	Samoan	Yiddish	114	329	1	  0.00508844	  0.10551748
smo	yor	Samoan	Yoruba	114	165	1	  0.00723819	  0.03690864
smo	zea	Samoan	Zeeuws	114	161	1	  0.00732886	  0.04458092
smo	zha	Samoan	Zhuang	114	177	1	  0.00698478	  0.03561640
smo	zho	Samoan	Chinese	114	19201	1	  0.00009899	  0.02221082
smo	zul	Samoan	Zulu	114	18	0	 -0.00001768	 -0.00009013
smo	zza	Samoan	Zaza	114	142	1	  0.00781040	  0.05467446
sna	aar	Shona	Afar	154	5	0	 -0.00001083	 -0.00003751
sna	abk	Shona	Abkhazian	154	9	0	 -0.00001453	 -0.00005238
sna	afr	Shona	Afrikaans	154	776	2	  0.00565161	  0.12750820
sna	aka	Shona	Akan	154	183	2	  0.01184891	  0.06381279
sna	amh	Shona	Amharic	154	81	0	 -0.00004358	 -0.00035405
sna	ang	Shona	Old English (ca. 450-1100)	154	135	0	 -0.00005626	 -0.00051566
sna	ara	Shona	Arabic	154	6361	0	 -0.00038668	 -0.05224608
sna	arc	Shona	Official Aramaic (700-300 BCE)	154	157	1	  0.00637088	  0.02777060
sna	arg	Shona	Aragonese	154	377	1	  0.00405660	  0.04782703
sna	asm	Shona	Assamese	154	146	1	  0.00661092	  0.05609672
sna	ast	Shona	Asturian	154	341	1	  0.00427477	  0.06282666
sna	ava	Shona	Avaric	154	105	1	  0.00781480	  0.02707210
sna	aym	Shona	Aymara	154	118	1	  0.00736599	  0.03294262
sna	aze	Shona	Azerbaijani	154	1111	0	 -0.00016144	 -0.00604253
sna	bak	Shona	Bashkir	154	190	1	  0.00577970	  0.04004359
sna	bam	Shona	Bambara	154	12	0	 -0.00001677	 -0.00005811
sna	bar	Shona	Bavarian	154	515	1	  0.00344144	  0.06438391
sna	bel	Shona	Belarusian	154	507	0	 -0.00010904	 -0.00236901
sna	ben	Shona	Bengali	154	843	1	  0.00263533	  0.08366930
sna	bik	Shona	Bikol	154	58	0	 -0.00003688	 -0.00018066
sna	bis	Shona	Bislama	154	52	0	 -0.00003492	 -0.00014815
sna	bod	Shona	Tibetan	154	155	1	  0.00641263	  0.06049786
sna	bpy	Shona	Bishnupriya	154	116	1	  0.00743012	  0.02972129
sna	bre	Shona	Breton	154	359	0	 -0.00009175	 -0.00159188
sna	bua	Shona	Buriat	154	117	1	  0.00739785	  0.02667406
sna	bug	Shona	Buginese	154	143	1	  0.00668111	  0.02834620
sna	bul	Shona	Bulgarian	154	4122	0	 -0.00031114	 -0.02559471
sna	cat	Shona	Catalan	154	8075	0	 -0.00043582	 -0.04557580
sna	ceb	Shona	Cebuano	154	139	0	 -0.00005709	 -0.00052944
sna	ces	Shona	Czech	154	8493	0	 -0.00044699	 -0.05515963
sna	cha	Shona	Chamorro	154	62	1	  0.01019626	  0.03532273
sna	che	Shona	Chechen	154	121	1	  0.00727279	  0.04824351
sna	chm	Shona	Mari (Russia)	154	118	1	  0.00736599	  0.03827586
sna	cho	Shona	Choctaw	154	4	0	 -0.00000968	 -0.00003355
sna	chr	Shona	Cherokee	154	68	1	  0.00973253	  0.05057411
sna	chu	Shona	Church Slavic	154	178	1	  0.00597568	  0.03872755
sna	chv	Shona	Chuvash	154	238	1	  0.00514907	  0.04775112
sna	chy	Shona	Cheyenne	154	61	1	  0.01028012	  0.03561326
sna	cor	Shona	Cornish	154	65	0	 -0.00003904	 -0.00026189
sna	cos	Shona	Corsican	154	66	0	 -0.00003934	 -0.00028094
sna	cre	Shona	Cree	154	23	0	 -0.00002322	 -0.00008994
sna	crh	Shona	Crimean Tatar	154	139	1	  0.00677820	  0.03834418
sna	csb	Shona	Kashubian	154	89	0	 -0.00004568	 -0.00039562
sna	cym	Shona	Welsh	154	496	0	 -0.00010785	 -0.00231318
sna	dan	Shona	Danish	154	8164	0	 -0.00043822	 -0.04853777
sna	deu	Shona	German	154	103768	1	 -0.00133703	 -0.63309761
sna	div	Shona	Dhivehi	154	168	1	  0.00615468	  0.04395407
sna	dsb	Shona	Lower Sorbian	154	174	1	  0.00604544	  0.03022777
sna	dzo	Shona	Dzongkha	154	108	1	  0.00770411	  0.02668861
sna	ell	Shona	Modern Greek (1453-)	154	3789	0	 -0.00029829	 -0.02317815
sna	eml	Shona	Emiliano-Romagnolo	154	110	0	 -0.00005079	 -0.00042492
sna	eng	Shona	English	154	273987	7	 -0.00154169	 -1.94354120
sna	epo	Shona	Esperanto	154	2310	0	 -0.00023284	 -0.00983440
sna	est	Shona	Estonian	154	1956	1	  0.00160854	  0.08814752
sna	eus	Shona	Basque	154	1093	1	  0.00227789	  0.08047121
sna	ewe	Shona	Ewe	154	128	1	  0.00706814	  0.03161048
sna	ext	Shona	Extremaduran	154	139	1	  0.00677820	  0.03834418
sna	fao	Shona	Faroese	154	288	1	  0.00466659	  0.05320785
sna	fas	Shona	Persian	154	4738	0	 -0.00033362	 -0.03947407
sna	fij	Shona	Fijian	154	104	1	  0.00785276	  0.02720360
sna	fil	Shona	Filipino (macrolanguage)	154	713	0	 -0.00012932	 -0.00367814
sna	fin	Shona	Finnish	154	11484	1	  0.00023359	  0.03369611
sna	fra	Shona	French	154	69366	1	 -0.00098275	 -0.37136069
sna	frp	Shona	Arpitan	154	150	1	  0.00652060	  0.03324937
sna	fry	Shona	Western Frisian	154	357	1	  0.00417379	  0.05552921
sna	ful	Shona	Fulah	154	101	1	  0.00796997	  0.02760967
sna	fur	Shona	Friulian	154	98	0	 -0.00004794	 -0.00038350
sna	gla	Shona	Scottish Gaelic	154	270	1	  0.00482492	  0.05174208
sna	gle	Shona	Irish	154	523	1	  0.00341333	  0.07069845
sna	glg	Shona	Galician	154	1541	1	  0.00186330	  0.07297859
sna	glk	Shona	Gilaki	154	184	1	  0.00587531	  0.05448634
sna	glv	Shona	Manx	154	119	1	  0.00733454	  0.03440295
sna	got	Shona	Gothic	154	134	1	  0.00690559	  0.03311882
sna	grn	Shona	Guarani	154	155	1	  0.00641263	  0.04488932
sna	guj	Shona	Gujarati	154	319	1	  0.00442567	  0.07601409
sna	hat	Shona	Haitian	154	190	1	  0.00577970	  0.04587570
sna	hau	Shona	Hausa	154	157	1	  0.00637088	  0.02383814
sna	haw	Shona	Hawaiian	154	120	1	  0.00730347	  0.02921466
sna	hbs	Shona	Serbo-Croatian	154	7389	1	  0.00052199	  0.05449494
sna	heb	Shona	Hebrew	154	6538	0	 -0.00039204	 -0.05403271
sna	hif	Shona	Fiji Hindi	154	68	0	 -0.00003993	 -0.00041689
sna	hin	Shona	Hindi	154	1178	0	 -0.00016623	 -0.00628401
sna	hsb	Shona	Upper Sorbian	154	234	1	  0.00519415	  0.03709417
sna	hun	Shona	Hungarian	154	9488	1	  0.00035630	  0.04784343
sna	hye	Shona	Armenian	154	575	1	  0.00324487	  0.08183283
sna	ibo	Shona	Igbo	154	55	1	  0.01083025	  0.03751927
sna	ido	Shona	Ido	154	235	1	  0.00518277	  0.04458451
sna	iii	Shona	Sichuan Yi	154	2	0	 -0.00000685	 -0.00002372
sna	iku	Shona	Inuktitut	154	18	0	 -0.00002054	 -0.00007117
sna	ile	Shona	Interlingue	154	26	0	 -0.00002469	 -0.00011315
sna	ilo	Shona	Iloko	154	84	1	  0.00874828	  0.05249167
sna	ina	Shona	Interlingua (International Auxiliary Language Association)	154	200	0	 -0.00006848	 -0.00080449
sna	ipk	Shona	Inupiaq	154	56	1	  0.01073247	  0.03718050
sna	isl	Shona	Icelandic	154	956	0	 -0.00014975	 -0.00516790
sna	ita	Shona	Italian	154	33146	0	 -0.00088734	 -0.23971209
sna	jav	Shona	Javanese	154	339	1	  0.00428789	  0.06502966
sna	jbo	Shona	Lojban	154	169	1	  0.00613608	  0.04509162
sna	jpn	Shona	Japanese	154	28951	1	 -0.00035230	 -0.11298506
sna	kaa	Shona	Kara-Kalpak	154	104	1	  0.00785276	  0.02720360
sna	kab	Shona	Kabyle	154	168	1	  0.00615468	  0.04264171
sna	kal	Shona	Kalaallisut	154	55	0	 -0.00003591	 -0.00019670
sna	kan	Shona	Kannada	154	354	0	 -0.00009111	 -0.00210351
sna	kas	Shona	Kashmiri	154	10	0	 -0.00001531	 -0.00005304
sna	kat	Shona	Georgian	154	700	0	 -0.00012813	 -0.00436589
sna	kau	Shona	Kanuri	154	9	0	 -0.00001453	 -0.00005032
sna	kaz	Shona	Kazakh	154	349	0	 -0.00009047	 -0.00218624
sna	khm	Shona	Central Khmer	154	96	0	 -0.00004745	 -0.00080377
sna	kik	Shona	Kikuyu	154	3	0	 -0.00000839	 -0.00002905
sna	kin	Shona	Kinyarwanda	154	19	0	 -0.00002111	 -0.00007312
sna	kir	Shona	Kirghiz	154	116	0	 -0.00005215	 -0.00068796
sna	kom	Shona	Komi	154	22	0	 -0.00002271	 -0.00009900
sna	kon	Shona	Kongo	154	14	0	 -0.00001812	 -0.00006276
sna	kor	Shona	Korean	154	5941	0	 -0.00037366	 -0.04794282
sna	ksh	Shona	KÌ¦lsch	154	117	0	 -0.00005238	 -0.00050512
sna	kur	Shona	Kurdish	154	373	0	 -0.00009353	 -0.00167566
sna	lao	Shona	Lao	154	59	0	 -0.00003719	 -0.00031561
sna	lat	Shona	Latin	154	1932	0	 -0.00021292	 -0.00788953
sna	lav	Shona	Latvian	154	1069	0	 -0.00015835	 -0.00629443
sna	lbe	Shona	Lak	154	30	0	 -0.00002652	 -0.00009924
sna	lij	Shona	Ligurian	154	112	1	  0.00756346	  0.05240268
sna	lim	Shona	Limburgan	154	194	0	 -0.00006745	 -0.00085581
sna	lin	Shona	Lingala	154	19	0	 -0.00002111	 -0.00007312
sna	lit	Shona	Lithuanian	154	1979	0	 -0.00021550	 -0.01289739
sna	lmo	Shona	Lombard	154	231	1	  0.00522872	  0.06296304
sna	ltz	Shona	Luxembourgish	154	551	0	 -0.00011368	 -0.00268768
sna	lug	Shona	Ganda	154	3	0	 -0.00000839	 -0.00002905
sna	mah	Shona	Marshallese	154	3	0	 -0.00000839	 -0.00002905
sna	mal	Shona	Malayalam	154	965	0	 -0.00015045	 -0.00569531
sna	mar	Shona	Marathi	154	465	1	  0.00363294	  0.08987453
sna	mdf	Shona	Moksha	154	124	1	  0.00718297	  0.02488319
sna	mkd	Shona	Macedonian	154	943	0	 -0.00014873	 -0.00582122
sna	mlg	Shona	Malagasy	154	163	1	  0.00625026	  0.04677357
sna	mlt	Shona	Maltese	154	132	0	 -0.00005563	 -0.00064161
sna	mol	Shona	Moldavian	154	43	0	 -0.00003175	 -0.00020578
sna	mon	Shona	Mongolian	154	307	1	  0.00451464	  0.08904352
sna	mri	Shona	Maori	154	201	1	  0.00561558	  0.03930966
sna	msa	Shona	Malay (macrolanguage)	154	5532	0	 -0.00036054	 -0.03781938
sna	mus	Shona	Creek	154	4	0	 -0.00000968	 -0.00003355
sna	mya	Shona	Burmese	154	90	0	 -0.00004594	 -0.00058108
sna	myv	Shona	Erzya	154	32	0	 -0.00002739	 -0.00009876
sna	mzn	Shona	Mazanderani	154	51	0	 -0.00003458	 -0.00019562
sna	nap	Shona	Neapolitan	154	157	0	 -0.00006068	 -0.00061877
sna	nau	Shona	Nauru	154	39	0	 -0.00003024	 -0.00011712
sna	nav	Shona	Navajo	154	48	0	 -0.00003355	 -0.00014623
sna	ndo	Shona	Ndonga	154	5	0	 -0.00001083	 -0.00003751
sna	nds	Shona	Low German	154	340	0	 -0.00008929	 -0.00124050
sna	nep	Shona	Nepali macrolanguage	154	275	1	  0.00477940	  0.06876435
sna	new	Shona	Newari	154	171	1	  0.00609935	  0.03396038
sna	nld	Shona	Dutch	154	26888	0	 -0.00079821	 -0.17295428
sna	nor	Shona	Norwegian	154	13866	2	  0.00080067	  0.12083214
sna	nov	Shona	Novial	154	118	1	  0.00736599	  0.02655919
sna	nrm	Shona	Narom	154	27	0	 -0.00002516	 -0.00010065
sna	nya	Shona	Nyanja	154	7	0	 -0.00001281	 -0.00004438
sna	oci	Shona	Occitan (post 1500)	154	345	1	  0.00424888	  0.05620791
sna	ori	Shona	Oriya (macrolanguage)	154	141	1	  0.00672914	  0.05080507
sna	orm	Shona	Oromo	154	57	1	  0.01063727	  0.03685066
sna	oss	Shona	Ossetian	154	77	0	 -0.00004249	 -0.00027863
sna	pag	Shona	Pangasinan	154	16	0	 -0.00001937	 -0.00006710
sna	pam	Shona	Pampanga	154	19	0	 -0.00002111	 -0.00010968
sna	pan	Shona	Panjabi	154	105	0	 -0.00004962	 -0.00040615
sna	pap	Shona	Papiamento	154	52	0	 -0.00003492	 -0.00024192
sna	pdc	Shona	Pennsylvania German	154	48	0	 -0.00003355	 -0.00019562
sna	pih	Shona	Pitcairn-Norfolk	154	77	1	  0.00914113	  0.04384114
sna	pli	Shona	Pali	154	49	1	  0.01147832	  0.03976467
