date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
8/1/08,us,Indo-European,Germanic,en,AFRICA,Sierra Leone,97
8/1/08,us,Indo-European,Germanic,en,AFRICA,Somalia,1170
8/1/08,us,Indo-European,Germanic,en,AFRICA,Chad,3650
8/1/08,us,Indo-European,Germanic,en,AFRICA,Togo,643
8/1/08,us,Indo-European,Germanic,en,AFRICA,Tanzania,576
8/1/08,us,Indo-European,Germanic,en,AFRICA,Uganda,888
8/1/08,us,Indo-European,Germanic,en,AFRICA,South Africa,8460
8/1/08,us,Indo-European,Germanic,en,AFRICA,Democratic Republic of the Congo,58
8/1/08,us,Indo-European,Germanic,en,AFRICA,Zambia,634
8/1/08,us,Indo-European,Germanic,en,AFRICA,Zimbabwe,3650
8/1/08,us,Indo-European,Germanic,en,ASIA,Afghanistan,11700
8/1/08,us,Indo-European,Germanic,en,ASIA,Bangladesh,1620
8/1/08,us,Indo-European,Germanic,en,ASIA,Bhutan,56
8/1/08,us,Indo-European,Germanic,en,ASIA,India,19700
8/1/08,us,Indo-European,Germanic,en,ASIA,Sri Lanka,2890
8/1/08,us,Indo-European,Germanic,en,ASIA,Nepal,1590
8/1/08,us,Indo-European,Germanic,en,ASIA,Pakistan,11500
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Canada,20900
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,United States,81020
8/1/08,us,Indo-European,Germanic,en,ASIA,United Arab Emirates,860
8/1/08,us,Indo-European,Germanic,en,AFRICA,Algeria,718
8/1/08,us,Indo-European,Germanic,en,AFRICA,Egypt,1880
8/1/08,us,Indo-European,Germanic,en,ASIA,Iran,9640
8/1/08,us,Indo-European,Germanic,en,ASIA,Iraq,13500
8/1/08,us,Indo-European,Germanic,en,ASIA,Israel,9480
8/1/08,us,Indo-European,Germanic,en,ASIA,Jordan,4720
8/1/08,us,Indo-European,Germanic,en,ASIA,Kuwait,1040
8/1/08,us,Indo-European,Germanic,en,ASIA,Lebanon,2620
8/1/08,us,Indo-European,Germanic,en,AFRICA,Libya,987
8/1/08,us,Indo-European,Germanic,en,AFRICA,Morocco,565
8/1/08,us,Indo-European,Germanic,en,ASIA,Oman,535
8/1/08,us,Indo-European,Germanic,en,ASIA,Qatar,1320
8/1/08,us,Indo-European,Germanic,en,ASIA,Saudi Arabia,1610
8/1/08,us,Indo-European,Germanic,en,ASIA,Syria,1860
8/1/08,us,Indo-European,Germanic,en,AFRICA,Tunisia,154
8/1/08,us,Indo-European,Germanic,en,ASIA,West Bank,2019
8/1/08,us,Indo-European,Germanic,en,ASIA,Yemen,601
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Argentina,23300
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Bolivia,5830
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Brazil,6470
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Chile,7410
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Colombia,7770
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Costa Rica,1740
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Cuba,10600
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Dominican Republic,1330
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Ecuador,5500
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Guatemala,2220
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Honduras,3400
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Haiti,2220
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Jamaica,5440
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Mexico,13300
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Nicaragua,2190
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Panama,2320
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Peru,1720
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Puerto Rico,1890
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Paraguay,3720
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,El Salvador,4070
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Uruguay,3760
8/1/08,us,Indo-European,Germanic,en,S_AMERICA,Venezuela,10600
8/1/08,us,Indo-European,Germanic,en,EUROPE,Albania,144
8/1/08,us,Indo-European,Germanic,en,EUROPE,Armenia,1190
8/1/08,us,Indo-European,Germanic,en,EUROPE,Austria,3150
8/1/08,us,Indo-European,Germanic,en,EUROPE,Azerbaijan,2070
8/1/08,us,Indo-European,Germanic,en,EUROPE,Belgium,2320
8/1/08,us,Indo-European,Germanic,en,EUROPE,Bulgaria,2210
8/1/08,us,Indo-European,Germanic,en,EUROPE,Bosnia and Herzegovina,54
8/1/08,us,Indo-European,Germanic,en,EUROPE,Belarus,2110
8/1/08,us,Indo-European,Germanic,en,EUROPE,Switzerland,2790
8/1/08,us,Indo-European,Germanic,en,EUROPE,Czech Republic,2690
8/1/08,us,Indo-European,Germanic,en,EUROPE,Germany,12600
8/1/08,us,Indo-European,Germanic,en,EUROPE,Denmark,1840
8/1/08,us,Indo-European,Germanic,en,EUROPE,Spain,7910
8/1/08,us,Indo-European,Germanic,en,EUROPE,Estonia,1330
8/1/08,us,Indo-European,Germanic,en,EUROPE,Finland,1600
8/1/08,us,Indo-European,Germanic,en,EUROPE,France,28200
8/1/08,us,Indo-European,Germanic,en,EUROPE,United Kingdom,33555
8/1/08,us,Indo-European,Germanic,en,EUROPE,Georgia,30600
8/1/08,us,Indo-European,Germanic,en,EUROPE,Greece,2770
8/1/08,us,Indo-European,Germanic,en,N_AMERICA,Greenland,98
8/1/08,us,Indo-European,Germanic,en,EUROPE,Croatia,1720
8/1/08,us,Indo-European,Germanic,en,EUROPE,Hungary,2170
8/1/08,us,Indo-European,Germanic,en,EUROPE,Ireland,6250
8/1/08,us,Indo-European,Germanic,en,EUROPE,Italy,6880
8/1/08,us,Indo-European,Germanic,en,ASIA,Kazakhstan,1750
8/1/08,us,Indo-European,Germanic,en,ASIA,Kyrgyzstan,538
8/1/08,us,Indo-European,Germanic,en,EUROPE,Lithuania,1670
8/1/08,us,Indo-European,Germanic,en,EUROPE,Macedonia,144
8/1/08,us,Indo-European,Germanic,en,EUROPE,Netherlands,3670
8/1/08,us,Indo-European,Germanic,en,EUROPE,Norway,2500
8/1/08,us,Indo-European,Germanic,en,EUROPE,Poland,4280
8/1/08,us,Indo-European,Germanic,en,EUROPE,Portugal,5560
8/1/08,us,Indo-European,Germanic,en,EUROPE,Romania,4120
8/1/08,us,Indo-European,Germanic,en,EUROPE,Russia,26400
8/1/08,us,Indo-European,Germanic,en,EUROPE,Serbia,4790
8/1/08,us,Indo-European,Germanic,en,EUROPE,Slovakia,764
8/1/08,us,Indo-European,Germanic,en,EUROPE,Slovenia,733
8/1/08,us,Indo-European,Germanic,en,EUROPE,Sweden,2840
8/1/08,us,Indo-European,Germanic,en,ASIA,Tajikistan,639
8/1/08,us,Indo-European,Germanic,en,ASIA,Turkmenistan,140
8/1/08,us,Indo-European,Germanic,en,ASIA,Turkey,4000
8/1/08,us,Indo-European,Germanic,en,EUROPE,Ukraine,7470
8/1/08,us,Indo-European,Germanic,en,ASIA,Uzbekistan,910
8/1/08,us,Indo-European,Germanic,en,OCEANIA,Australia,23500
8/1/08,us,Indo-European,Germanic,en,ASIA,China,77600
8/1/08,us,Indo-European,Germanic,en,ASIA,Hong Kong,7770
8/1/08,us,Indo-European,Germanic,en,ASIA,Indonesia,8370
8/1/08,us,Indo-European,Germanic,en,ASIA,Japan,15900
8/1/08,us,Indo-European,Germanic,en,ASIA,Cambodia,572
8/1/08,us,Indo-European,Germanic,en,ASIA,South Korea,5320
8/1/08,us,Indo-European,Germanic,en,ASIA,Laos,162
8/1/08,us,Indo-European,Germanic,en,ASIA,Macau,377
8/1/08,us,Indo-European,Germanic,en,ASIA,Myanmar,897
8/1/08,us,Indo-European,Germanic,en,ASIA,Mongolia,802
8/1/08,us,Indo-European,Germanic,en,ASIA,Malaysia,4370
8/1/08,us,Indo-European,Germanic,en,OCEANIA,New Zealand,8960
8/1/08,us,Indo-European,Germanic,en,ASIA,Philippines,2710
8/1/08,us,Indo-European,Germanic,en,OCEANIA,Papua New Guinea,100
8/1/08,us,Indo-European,Germanic,en,ASIA,North Korea,2300
8/1/08,us,Indo-European,Germanic,en,ASIA,Singapore,3980
8/1/08,us,Indo-European,Germanic,en,ASIA,Thailand,3750
8/1/08,us,Indo-European,Germanic,en,ASIA,Vietnam,5320
8/1/08,us,Indo-European,Germanic,en,ASIA,Taiwan,3730
